sales_date;order_id;customer_name;product_name;category;price;quantity;discount;total;shipping_fee;total_sales;status;shipping_address
2025-11-06;ORD08773;Customer_3028;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;completed;Kelurahan 186, Bekasi
2025-10-24;ORD08774;Customer_1897;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 74, Jakarta Selatan
2025-10-16;ORD08775;Customer_748;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 87, Jakarta Utara
2025-05-19;ORD08776;Customer_3204;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;cancelled;Kelurahan 155, Depok
2025-01-22;ORD08777;Customer_352;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 111, Jakarta Selatan
2025-02-02;ORD08778;Customer_381;Lemari TV;Ruang Tamu;2300000;2;0,1;4140000;50000;4190000;completed;Kelurahan 191, Bogor
2025-05-01;ORD08779;Customer_1881;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 180, Tangerang Selatan
2025-05-06;ORD08780;Customer_3296;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;50000;4800000;completed;Kelurahan 129, Depok
2025-05-15;ORD08781;Customer_1409;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 94, Jakarta Utara
2025-02-08;ORD08782;Customer_2786;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 134, Jakarta Barat
2025-06-22;ORD08783;Customer_777;Bufet;Ruang Tamu;3250000;1;0;3250000;50000;3300000;completed;Kelurahan 57, Bekasi
2025-05-07;ORD08784;Customer_2900;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 11, Jakarta Utara
2025-01-16;ORD08785;Customer_274;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;50000;5550000;completed;Kelurahan 57, Depok
2025-04-29;ORD08786;Customer_1381;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 154, Bogor
2025-06-16;ORD08787;Customer_2457;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 43, Tangerang
2025-07-12;ORD08788;Customer_744;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;50000;5900000;completed;Kelurahan 53, Bogor
2025-08-01;ORD08789;Customer_2222;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;cancelled;Kelurahan 17, Bogor
2025-11-29;ORD08790;Customer_1670;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 117, Depok
2025-07-23;ORD08791;Customer_1043;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 64, Jakarta Utara
2025-02-04;ORD08792;Customer_2444;Nakas;Kamar Tidur;1000000;2;0;2000000;60000;2060000;completed;Kelurahan 93, Tangerang
2025-07-31;ORD08793;Customer_1337;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 111, Jakarta Pusat
2025-12-11;ORD08794;Customer_3383;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;60000;9560000;completed;Kelurahan 165, Tangerang
2025-05-10;ORD08795;Customer_1247;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 92, Tangerang Selatan
2025-10-27;ORD08796;Customer_850;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 97, Jakarta Selatan
2025-09-30;ORD08797;Customer_2099;Kursi;Ruang Makan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 12, Depok
2025-03-20;ORD08798;Customer_618;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 82, Tangerang
2025-09-15;ORD08799;Customer_743;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 73, Jakarta Timur
2025-06-15;ORD08800;Customer_3337;Kasur;Kamar Tidur;5500000;1;0;5500000;50000;5550000;completed;Kelurahan 92, Bogor
2025-04-12;ORD08801;Customer_1977;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 90, Depok
2025-02-26;ORD08802;Customer_1088;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 2, Jakarta Utara
2025-01-03;ORD08803;Customer_2773;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 122, Tangerang Selatan
2025-04-24;ORD08804;Customer_3154;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 200, Tangerang Selatan
2025-08-29;ORD08805;Customer_1023;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;refund;Kelurahan 79, Tangerang Selatan
2025-03-08;ORD08806;Customer_3166;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 6, Jakarta Pusat
2025-05-06;ORD08807;Customer_1143;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 3, Tangerang Selatan
2025-05-14;ORD08808;Customer_559;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 29, Jakarta Timur
2025-08-04;ORD08809;Customer_981;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 38, Tangerang Selatan
2025-05-08;ORD08810;Customer_1761;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;50000;10550000;completed;Kelurahan 15, Bogor
2025-12-14;ORD08811;Customer_2500;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 13, Tangerang
2025-06-23;ORD08812;Customer_2534;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 109, Jakarta Pusat
2025-08-11;ORD08813;Customer_2750;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 92, Tangerang Selatan
2025-02-17;ORD08814;Customer_2357;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 92, Jakarta Barat
2025-11-16;ORD08815;Customer_2477;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;60000;2810000;completed;Kelurahan 59, Jakarta Utara
2025-02-27;ORD08816;Customer_2783;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 152, Jakarta Timur
2025-05-30;ORD08817;Customer_2242;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 169, Jakarta Utara
2025-06-15;ORD08818;Customer_2189;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 166, Jakarta Pusat
2025-08-22;ORD08819;Customer_2430;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 129, Jakarta Timur
2025-04-12;ORD08820;Customer_3446;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 143, Jakarta Utara
2025-06-27;ORD08821;Customer_2833;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;completed;Kelurahan 8, Jakarta Utara
2025-07-15;ORD08822;Customer_3195;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 154, Jakarta Selatan
2025-02-26;ORD08823;Customer_2044;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 14, Tangerang Selatan
2025-03-03;ORD08824;Customer_2464;Rak Sepatu;Penyimpanan;650000;3;0,1;1755000;60000;1815000;completed;Kelurahan 68, Tangerang
2025-09-02;ORD08825;Customer_1792;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;50000;9550000;completed;Kelurahan 143, Bogor
2025-02-06;ORD08826;Customer_494;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 19, Jakarta Timur
2025-05-06;ORD08827;Customer_3383;Lemari Dapur;Dapur;1850000;1;0;1850000;50000;1900000;completed;Kelurahan 24, Depok
2025-05-04;ORD08828;Customer_2405;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 75, Jakarta Pusat
2025-04-07;ORD08829;Customer_2782;Rak Sepatu;Penyimpanan;650000;1;0;650000;60000;710000;completed;Kelurahan 116, Jakarta Barat
2025-07-23;ORD08830;Customer_3205;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 151, Bekasi
2025-02-06;ORD08831;Customer_2443;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 30, Jakarta Utara
2025-07-17;ORD08832;Customer_115;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;completed;Kelurahan 2, Depok
2025-02-01;ORD08833;Customer_1829;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 107, Jakarta Barat
2025-11-10;ORD08834;Customer_213;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 13, Jakarta Pusat
2025-04-12;ORD08835;Customer_1419;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 69, Jakarta Barat
2025-12-03;ORD08836;Customer_1074;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;50000;1850000;cancelled;Kelurahan 146, Bekasi
2025-10-11;ORD08837;Customer_373;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 99, Tangerang
2025-01-02;ORD08838;Customer_2477;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 27, Jakarta Pusat
2025-02-20;ORD08839;Customer_2441;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 183, Jakarta Pusat
2025-02-17;ORD08840;Customer_1982;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 112, Tangerang Selatan
2025-11-23;ORD08841;Customer_368;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 105, Bekasi
2025-01-14;ORD08842;Customer_1425;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 82, Jakarta Timur
2025-08-01;ORD08843;Customer_292;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 7, Tangerang
2025-10-12;ORD08844;Customer_2122;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 120, Depok
2025-05-19;ORD08845;Customer_2979;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 190, Jakarta Utara
2025-08-12;ORD08846;Customer_2610;Bufet;Ruang Tamu;3250000;2;0;6500000;50000;6550000;completed;Kelurahan 36, Depok
2025-03-01;ORD08847;Customer_328;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 52, Tangerang Selatan
2025-01-23;ORD08848;Customer_2187;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;cancelled;Kelurahan 20, Jakarta Barat
2025-11-25;ORD08849;Customer_2557;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 66, Tangerang
2025-10-12;ORD08850;Customer_1507;Sofa;Ruang Tamu;4500000;2;0;9000000;60000;9060000;completed;Kelurahan 157, Jakarta Utara
2025-08-26;ORD08851;Customer_865;Kursi;Ruang Makan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 82, Bogor
2025-04-04;ORD08852;Customer_2856;Meja Rias;Kamar Tidur;1750000;1;0,1;1575000;50000;1625000;completed;Kelurahan 143, Bogor
2025-04-23;ORD08853;Customer_637;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;50000;3550000;completed;Kelurahan 181, Depok
2025-09-19;ORD08854;Customer_1028;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 132, Jakarta Selatan
2025-04-28;ORD08855;Customer_334;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 80, Jakarta Selatan
2025-08-21;ORD08856;Customer_618;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;completed;Kelurahan 22, Jakarta Selatan
2025-02-24;ORD08857;Customer_2535;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 62, Jakarta Utara
2025-08-07;ORD08858;Customer_1043;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 31, Tangerang Selatan
2025-08-21;ORD08859;Customer_2820;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 147, Jakarta Timur
2025-10-18;ORD08860;Customer_876;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 183, Tangerang
2025-07-20;ORD08861;Customer_2507;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;completed;Kelurahan 195, Jakarta Selatan
2025-01-07;ORD08862;Customer_2988;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 1, Tangerang
2025-06-29;ORD08863;Customer_1817;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 42, Jakarta Utara
2025-07-07;ORD08864;Customer_2062;Meja Rias;Kamar Tidur;1750000;3;0,1;4725000;60000;4785000;completed;Kelurahan 137, Jakarta Timur
2025-07-11;ORD08865;Customer_47;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 107, Tangerang Selatan
2025-11-11;ORD08866;Customer_3233;Bufet;Ruang Tamu;3250000;2;0,1;5850000;60000;5910000;completed;Kelurahan 118, Jakarta Selatan
2025-02-20;ORD08867;Customer_3154;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 130, Tangerang
2025-09-03;ORD08868;Customer_1431;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;completed;Kelurahan 120, Depok
2025-03-20;ORD08869;Customer_1565;Nakas;Kamar Tidur;1000000;1;0;1000000;50000;1050000;completed;Kelurahan 107, Bogor
2025-01-12;ORD08870;Customer_3104;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;50000;2800000;completed;Kelurahan 125, Depok
2025-02-10;ORD08871;Customer_27;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 119, Tangerang Selatan
2025-02-05;ORD08872;Customer_646;Meja Makan;Ruang Makan;3200000;2;0;6400000;50000;6450000;completed;Kelurahan 26, Bekasi
2025-03-14;ORD08873;Customer_254;Rak Meja;Ruang Kerja;750000;1;0;750000;60000;810000;completed;Kelurahan 94, Tangerang
2025-07-24;ORD08874;Customer_438;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;50000;10550000;completed;Kelurahan 9, Depok
2025-11-26;ORD08875;Customer_1469;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 60, Jakarta Pusat
2025-01-08;ORD08876;Customer_2597;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;completed;Kelurahan 53, Jakarta Barat
2025-03-27;ORD08877;Customer_1054;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 42, Jakarta Utara
2025-12-13;ORD08878;Customer_509;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;completed;Kelurahan 161, Jakarta Timur
2025-06-28;ORD08879;Customer_2581;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 132, Jakarta Pusat
2025-04-23;ORD08880;Customer_1895;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 51, Jakarta Selatan
2025-08-18;ORD08881;Customer_1222;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 125, Jakarta Pusat
2025-11-06;ORD08882;Customer_596;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;cancelled;Kelurahan 156, Jakarta Timur
2025-07-05;ORD08883;Customer_3034;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 59, Jakarta Selatan
2025-10-09;ORD08884;Customer_1907;Meja;Ruang Kerja;1250000;1;0;1250000;50000;1300000;completed;Kelurahan 43, Depok
2025-12-01;ORD08885;Customer_1796;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 181, Jakarta Pusat
2025-06-29;ORD08886;Customer_1576;Meja Rias;Kamar Tidur;1750000;3;0;5250000;50000;5300000;completed;Kelurahan 172, Bogor
2025-10-08;ORD08887;Customer_2038;Kasur;Kamar Tidur;5500000;2;0;11000000;60000;11060000;completed;Kelurahan 37, Jakarta Selatan
2025-11-23;ORD08888;Customer_2155;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 192, Jakarta Pusat
2025-11-07;ORD08889;Customer_468;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 119, Jakarta Selatan
2025-03-05;ORD08890;Customer_308;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;refund;Kelurahan 61, Bekasi
2025-05-26;ORD08891;Customer_3442;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 101, Jakarta Pusat
2025-12-03;ORD08892;Customer_691;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 129, Tangerang
2025-08-15;ORD08893;Customer_1666;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 24, Jakarta Selatan
2025-04-15;ORD08894;Customer_1322;Kasur;Kamar Tidur;5500000;2;0;11000000;50000;11050000;completed;Kelurahan 184, Depok
2025-11-08;ORD08895;Customer_597;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 60, Jakarta Pusat
2025-01-06;ORD08896;Customer_3476;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 41, Tangerang
2025-10-25;ORD08897;Customer_2111;Bufet;Ruang Tamu;3250000;2;0;6500000;50000;6550000;completed;Kelurahan 44, Bogor
2025-12-26;ORD08898;Customer_1352;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 93, Tangerang Selatan
2025-06-05;ORD08899;Customer_3406;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 149, Jakarta Selatan
2025-09-17;ORD08900;Customer_2847;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 156, Bogor
2025-07-26;ORD08901;Customer_2863;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 102, Tangerang Selatan
2025-09-04;ORD08902;Customer_2680;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 22, Tangerang Selatan
2025-04-06;ORD08903;Customer_762;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;completed;Kelurahan 143, Bekasi
2025-03-20;ORD08904;Customer_1351;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 147, Jakarta Pusat
2025-02-27;ORD08905;Customer_2050;Rak Sepatu;Penyimpanan;650000;1;0;650000;60000;710000;completed;Kelurahan 171, Jakarta Timur
2025-11-01;ORD08906;Customer_2652;Nakas;Kamar Tidur;1000000;3;0;3000000;50000;3050000;completed;Kelurahan 83, Bekasi
2025-08-09;ORD08907;Customer_421;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 53, Tangerang Selatan
2025-02-12;ORD08908;Customer_1176;Lemari TV;Ruang Tamu;2300000;2;0;4600000;50000;4650000;completed;Kelurahan 169, Bogor
2025-04-25;ORD08909;Customer_2716;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;60000;1860000;cancelled;Kelurahan 194, Jakarta Utara
2025-06-27;ORD08910;Customer_496;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 63, Jakarta Selatan
2025-12-15;ORD08911;Customer_321;Lemari Dapur;Dapur;1850000;2;0;3700000;50000;3750000;completed;Kelurahan 123, Bogor
2025-10-24;ORD08912;Customer_369;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;50000;5900000;completed;Kelurahan 25, Bekasi
2025-08-25;ORD08913;Customer_1573;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 10, Jakarta Barat
2025-10-31;ORD08914;Customer_2049;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 141, Jakarta Timur
2025-07-04;ORD08915;Customer_1470;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 33, Jakarta Timur
2025-05-22;ORD08916;Customer_979;Meja Rias;Kamar Tidur;1750000;1;0;1750000;50000;1800000;completed;Kelurahan 1, Depok
2025-08-25;ORD08917;Customer_2543;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 173, Jakarta Barat
2025-06-15;ORD08918;Customer_2249;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 50, Tangerang
2025-04-25;ORD08919;Customer_626;Rak Meja;Ruang Kerja;750000;3;0;2250000;50000;2300000;completed;Kelurahan 160, Bogor
2025-05-12;ORD08920;Customer_1029;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;60000;14310000;completed;Kelurahan 184, Tangerang Selatan
2025-07-29;ORD08921;Customer_2375;Meja;Ruang Kerja;1250000;1;0;1250000;60000;1310000;completed;Kelurahan 127, Jakarta Pusat
2025-11-10;ORD08922;Customer_1750;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;50000;7050000;completed;Kelurahan 60, Bogor
2025-01-02;ORD08923;Customer_238;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;60000;5560000;completed;Kelurahan 7, Tangerang
2025-01-08;ORD08924;Customer_3109;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 151, Jakarta Utara
2025-02-17;ORD08925;Customer_2894;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 154, Tangerang
2025-04-14;ORD08926;Customer_49;Sofa;Ruang Tamu;4500000;1;0;4500000;60000;4560000;completed;Kelurahan 154, Jakarta Utara
2025-02-06;ORD08927;Customer_1954;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 12, Jakarta Utara
2025-10-06;ORD08928;Customer_2084;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;completed;Kelurahan 200, Bogor
2025-01-04;ORD08929;Customer_820;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;50000;5450000;completed;Kelurahan 42, Bogor
2025-05-18;ORD08930;Customer_3479;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;60000;3560000;completed;Kelurahan 119, Tangerang Selatan
2025-11-13;ORD08931;Customer_1695;Lemari Sliding;Kamar Tidur;4750000;2;0;9500000;50000;9550000;completed;Kelurahan 121, Bogor
2025-01-30;ORD08932;Customer_3072;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 47, Tangerang Selatan
2025-06-06;ORD08933;Customer_1329;Meja Rias;Kamar Tidur;1750000;3;0,1;4725000;50000;4775000;completed;Kelurahan 35, Bekasi
2025-02-02;ORD08934;Customer_169;Bufet;Ruang Tamu;3250000;3;0,1;8775000;60000;8835000;completed;Kelurahan 9, Tangerang
2025-04-08;ORD08935;Customer_275;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 10, Jakarta Barat
2025-06-15;ORD08936;Customer_2389;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 124, Jakarta Selatan
2025-08-04;ORD08937;Customer_2201;Meja Rias;Kamar Tidur;1750000;2;0;3500000;50000;3550000;completed;Kelurahan 18, Bogor
2025-07-06;ORD08938;Customer_1513;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;50000;5900000;completed;Kelurahan 164, Bogor
2025-11-05;ORD08939;Customer_2012;Nakas;Kamar Tidur;1000000;1;0;1000000;60000;1060000;refund;Kelurahan 122, Jakarta Utara
2025-03-25;ORD08940;Customer_1040;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 61, Tangerang
2025-10-27;ORD08941;Customer_1076;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;60000;2010000;completed;Kelurahan 126, Jakarta Utara
2025-01-04;ORD08942;Customer_3253;Sofa;Ruang Tamu;4500000;3;0;13500000;60000;13560000;completed;Kelurahan 174, Jakarta Pusat
